id,key,summary
423986,UNBO-194,Row Block TRAD-SCRE-KBO
423982,UNBO-193,Statement TRAD-SCRE-KBO
423979,UNBO-192,Text Block TRAD-SCRE-KBO
423974,UNBO-191,Info Box TRAD-SCRE-KBO
423972,UNBO-1418,Unilever USA - Identical headings Crownpeak error
423911,UNBO-190,Add default Cypress folder under /web/corporate
423909,UNBO-1118,Talk to AWS regarding the Open Search sizing
423908,UNBO-189,Footer links Aria Label incorrect
423906,UNBO-188,Install Cypress v9.5.0
423905,UNBO-187,Implement automation foundation 
423676,UNBO-186,Stat TRAD-SCRE-KBO
423590,UNBO-185,Review for automation - Body block MVP
423589,UNBO-184,Execute front end tests - Body block MVP
423588,UNBO-183,Create front end tests - Body block MVP
423587,UNBO-182,Review for automation - Title Banner
423586,UNBO-181,Execute front end tests - Title Banner
423585,UNBO-180,Create front end tests - Title Banner
423577,UNBO-179,Review for automation - Section
423575,UNBO-178,Execute front end tests - Section
423571,UNBO-177,Create front end tests - section
423548,UNBO-176,Review for automation - Card
423547,UNBO-175,Execute front end tests - card
423546,UNBO-174,Create front end tests - Card
423424,UNBO-172,JS disabled prevents main navigation dropdowns from opening
423392,UNBO-171,Google Tag Manager
423386,UNBO-170,Primitive: Video
423385,UNBO-169,Primitive: Video
423380,UNBO-168,Cannot close hamburger main navigation menu when expanded - mobile devices JS disabled
423371,UNBO-167,No focus state on the unilever logo in the header when using keyboard navigation
423368,UNBO-166,Main navigation menu items auto expands when using keyboard navigation - JavaScript disabled
423366,UNBO-165,No focus state on links and and menu items when JavaScript Disabled
423269,UNBO-164,Burger nav skip link broken
423236,UNBO-163,Page Templates
423234,UNBO-162,Components
423224,UNBO-161,Callout Card TRAD-SCRE-KBO
423221,UNBO-160,Brand Goal TRAD-SCRE
423145,UNBO-159,Feature TRAD-SCRE-KBO
423144,UNBO-158,Case Study TRAD-SCRE-KBO
423143,UNBO-157,Accordion TRAD-SCRE-KBO
423142,UNBO-156,Link List TRAD-SCRE-KBO
423141,UNBO-155,Listicle TRAD-SCRE-KBO
423140,UNBO-154,Pull Quote TRAD-SCRE-KBO
423139,UNBO-153,Section
423083,UNBO-152,Navigation - Screenreader does not announce list position
423078,UNBO-151,Current site section not highlighted in main navigation
422876,UNBO-1113,Add News is no longer available to Robotos.txt disalow
422737,UNBO-150,Contact Form component - Korea
422736,UNBO-149,News/Press and Media Search Page Template
422735,UNBO-148,News Article Page Template
422734,UNBO-147,Press Release Page Template
422733,UNBO-146,Search
422731,UNBO-145,Press and Media Card TRAD-SCRE-KBO
422439,UNBO-1417,Axe test is failing in sign-up-for-alerts page
422413,UNBO-144,Set up Pull Request decorators for Sonar
422177,UNBO-143,BA TASK
422001,UNBO-142,Primitive - Button: screenreader does not read out when link opens in a new window
421998,UNBO-141,Primitive - Button: label not read by screenreader
421941,UNBO-140,Read Time 
421940,UNBO-139,Footnote 
421939,UNBO-138,Media Contacts TRAD-SCRE-KBO
421938,UNBO-137,Press Release/News Search TRAD-SCRE-KBO
421926,UNBO-136,News Search TRAD-SCRE-KBO
421924,UNBO-135,News Title Banner
421923,UNBO-134,Hero Search TRAD-SCRE-KBO
421898,UNBO-132,Promoted Content TRAD-SCRE-KBO
421894,UNBO-131,News Feed TRAD-SCRE-KBO
421893,UNBO-130,Back to Top TRAD-SCRE-KBO
421731,UNBO-129,Review for automation - Footer
421729,UNBO-128,Execute back end tests - Footer
421728,UNBO-127,Create back end tests - Footer
421727,UNBO-126,Execute front end tests - Footer
421726,UNBO-125,Create front end tests - Footer
421725,UNBO-124,Create front end tests - Page/landing page Template
421724,UNBO-123,Execute front end tests - Page/landing page Template
421723,UNBO-122,Execute back end tests - Page/landing page Template
421722,UNBO-121,Create back end tests - Page/landing page Template
421721,UNBO-120,Review for automation - Page/landing page Template
421719,UNBO-119,Review for automation - Header TRAD
421718,UNBO-118,Execute back end tests - Header TRAD
421717,UNBO-117,Create back end tests - Header TRAD
421716,UNBO-116,Execute front end tests - Header TRAD
421714,UNBO-115,Create front end tests - Header TRAD
421676,UNBO-114,Media Strip (Enhanced) TRAD-SCRE-KBO
421675,UNBO-113,Card TRAD-SCRE-KBO
421673,UNBO-112,Promo List TRAD-SCRE-KBO
421672,UNBO-111,Breadcrumb TRAD-SCRE-KBO
421668,UNBO-110,Location Selector TRAD-SCRE-KBO
421589,UNBO-109,Create front end tests - Primitive: Form
421588,UNBO-108,Execute front end tests - Primitive: Form
421587,UNBO-107,Execute front end tests - Primitive: FormGroup
421586,UNBO-106,Create front end tests - Primitive: FormGroup
421541,UNBO-105,Execute front end tests - Primitive: FormTextarea
421540,UNBO-104,Create front end tests - Primitive: FormTextarea
421534,UNBO-103,Execute front end tests - Primitive: Formselect
421533,UNBO-102,Create front end tests - Primitive: Formselect
421530,UNBO-101,execute front end tests - Primitive: FormLabel
421529,UNBO-100,Create front end tests - Primitive: FormLabel
421516,UNBO-99,Execute front end tests - Primitive: FormInput
421514,UNBO-98,Create front end tests - Primitive: FormInput
421512,UNBO-97,Execute front end tests - Primitive: FormCheckbox
421499,UNBO-96,Create front end tests - Primitive: FormCheckbox
421495,UNBO-95,Execute Front end tests - Primitive: Picture
421491,UNBO-94,Create Front end tests - Primitive: Picture
421486,UNBO-93,Execute Front end tests - Primitive: SvgIcon
421484,UNBO-92,Create Front end tests - Primitive: SvgIcon
421448,UNBO-91,Get unit test coverage about 80%
421442,UNBO-90,Execute front end tests - Primitive: Link
421440,UNBO-89,Create front end tests - Primitive: Link
421438,UNBO-88,Execute front end tests - primative: button
421436,UNBO-87,create front end tests - Primitive: button
421286,UNBO-86,Unit Tests for Storybook
421284,UNBO-85,Sanity Data Layer 
421262,UNBO-83,Page/Landing Page Template
421246,UNBO-82,Footer 
421242,UNBO-81,Header TRAD
421156,UNBO-1480,Review for Automation
421154,UNBO-852,Review for Automation - Goal Dashboard
420920,UNBO-80,Page Share
420918,UNBO-79,Onwards Journey TRAD-SCRE-KBO
420917,UNBO-78,Stat Grid (Enhanced) TRAD-KBO-SCRE
420915,UNBO-77,Body Block MVP (TRAD-SCRE-KBO)
420913,UNBO-76,Title Banner (TRAD-KBO-SCRE)
420872,UNBO-75,Package
420869,UNBO-74,Primitives
420866,UNBO-73,Sprint 1 Test Plan
420841,UNBO-72,Primitive: Table
420840,UNBO-71,Primitive: Picture
420839,UNBO-70,Primitive: Link
420838,UNBO-69,Primitive: Iframe
420837,UNBO-68,Primitive: SvgIcon
420835,UNBO-67,Primitive: FormTextarea
420834,UNBO-66,Primitive: FormSelect
420833,UNBO-65,Primitive: FormLabel
420832,UNBO-64,Primitive: FormGroup
420831,UNBO-63,Primitive: FormInput
420830,UNBO-62,Primitive: FormCheckbox
420829,UNBO-61,Primitive: Form
420828,UNBO-60,Primitive: Eyebrow
420827,UNBO-59,Component: Card
420826,UNBO-58,Primitive: Button
420825,UNBO-57,Primitive: Badge
420692,UNBO-56,Improve Project References and tooling workflow
420637,UNBO-1477,Execute Back End Test Cases - Goal Box
420635,UNBO-1476,Create Back End Test Cases - Goal Box
420633,UNBO-849,Execute Back End Test Cases - Goals dashboard
420632,UNBO-848,Create Back End Test Cases - Goals dashboard
420584,UNBO-1479,Goal box backend development
420583,UNBO-1478,Frontend development
420582,UNBO-1475,Execute Front End Test Cases - Goal Box
420581,UNBO-1474,Create Front End Test Cases - Goal Box
420580,UNBO-851,Goal box dashboard backend development
420579,UNBO-850,Development - Create new collection variant (2)
420578,UNBO-847,Execute Front End Test Cases - Goals dashboard
420577,UNBO-846,Create Front End Test Cases - Goals dashboard
420549,UNBO-55,Primative: Button
420529,UNBO-54,Primative: SvgIcon
420512,UNBO-1129,New Subtask Workflow
420480,UNBO-53,Unit test approach
420454,UNBO-52,Assets: Icons
420351,UNBO-51,Analytics Event Bus
420270,UNBO-50,Yarn Caching
420162,UNBO-49,Versioning Workflow
419680,UNBO-1112,Linking EWA Website to Facebook
419544,UNBO-48,Package: Design Tokens
419465,UNBO-47,Sanity Codegen
419464,UNBO-46,Set up SonarQube
419453,UNBO-45,Typescript Configs
419443,UNBO-44,Learning Task - look into and get familiar with croq queries
419442,UNBO-43,Gather list of components used specifically for Malaysia
419441,UNBO-42,Investigate Cypress unit test runner
419440,UNBO-41,Learning Task - look into and get familiar with croq queries
419439,UNBO-40,Learning Task - look into and get familiar with vue 3 and vite
419438,UNBO-39,"Learning task: vue , vite and groq"
418951,UNBO-38,ElasticSearch
418950,UNBO-37,ESLint + Prettier
418949,UNBO-36,Package: Content Studio Corporate
418948,UNBO-35,Package: Content Utils
418947,UNBO-34,Package: Content Components
418946,UNBO-33,Package: Content Schemas
418944,UNBO-32,Package: Core Assets
418943,UNBO-31,Package: Web Corporate
418942,UNBO-30,Packages: Utils (Helpers etc.)
418941,UNBO-29,Package: Core Components
418939,UNBO-28,Package: Core Styles
418938,UNBO-27,Storybook
418936,UNBO-26,Netlify Site Builds
418935,UNBO-25,Setup Monorepo with Yarn Workspaces
418927,UNBO-1687,Press releases - Change sibling nav so not all content is the link text
418922,UNBO-1297,Execute Back End Test Cases
418921,UNBO-1296,Design Back End Test Cases
418920,UNBO-1295,Execute Front End Test Cases
418919,UNBO-1294,Design Front End Test Cases
418918,UNBO-1293,Frontend Development
418917,UNBO-1292,Development
418908,UNBO-1686,Safe Harbour statement - press releases
418560,UNBO-1473,Goal box
418550,UNBO-845,Goals dashboard 
418356,UNBO-1128,Implement Automation Tests
418355,UNBO-1127,Execute CRUD Test Cases
418354,UNBO-1126,Execute User Journey Test Cases
418353,UNBO-1125,Design CRUD Test Cases
418352,UNBO-1124,Design User Journey Test Cases
418351,UNBO-1123,Write Unit Tests
418350,UNBO-1122,Implement Frontend Component
418349,UNBO-1121,Create Sanity Schema
418348,UNBO-1120,Sample User Story with Subtasks and Estimated Time
415138,UNBO-1685,Colour contrast not sufficient on items count (Hive)
414894,UNBO-84,Merge the templates for landing and standard pages
414882,UNBO-1416,Accordion - JavaScript disabled - Panel contents are not visible 
414741,UNBO-1298,Change anchor point for menu (mobile view)
414687,UNBO-783,Change Take Action card colour (FE)
414618,UNBO-683,Modal dialog with navigation
414479,UNBO-639,CTA links on dark backgrounds
414360,UNBO-1415,Sanity Permissions - viewer permissions still have unpublish and copy options
414307,UNBO-1684,Axe scan - WIOP Product Accreditation - Some page content is not contained by landmarks
414248,UNBO-1683,Israel Axe heading issue
414206,UNBO-636,Metadata title is currently not overriding the browser tab title
414106,UNBO-1414,WIOP Logo grid - Axe Scan - Some page content is not contained by landmarks
414085,UNBO-1413,WIOP Brand Logo - Some page content is not contained by landmarks
413625,UNBO-1682,"Items in the search, border-bottom is wrong colour"
413416,UNBO-1681,Legacy main inside a main
413083,UNBO-1291,Update components to display information based on Brand Division
412937,UNBO-1101,New Relic coverage for Live 'sign up for alerts' API
412882,UNBO-1412,The Russian website does not fully render all characters in the font
412737,UNBO-773,Add a link in title banner beneath the intro and standfirst
412518,UNBO-1384,Preview change not working for Homepage
412468,UNBO-203,Ensure that content in Sanity is fully escaped when outputting. 
411754,UNBO-1106,"Remove the ""PDF"" component "
411218,UNBO-813,Regression Testing
411197,UNBO-1411,H2 styling inside signpost of TitleBanner is incorrect
411110,UNBO-1115,You can put .html into the slug but the page does not work if you go directly to it
410933,UNBO-23,Generate types from schemas
410798,UNBO-769,Execute Test Cases
410797,UNBO-768,Design Test Cases
410795,UNBO-763,Execute Test Cases
410794,UNBO-762,Design Test Cases
410648,UNBO-772,Execute Test Cases
410647,UNBO-771,Design Test Cases
410646,UNBO-782,Execute CRUD Test Cases
410645,UNBO-781,Design CRUD Test Cases
410644,UNBO-766,Execute Test Cases
410643,UNBO-765,Design Test Cases
410642,UNBO-760,Execute Test Cases
410641,UNBO-759,Design Test Cases
410591,UNBO-1680,Accessibility: The Average read time clock icon isn't clear on some News Topic Pages 
410588,UNBO-1679,Axe scan - Static ARA - IDs used in ARIA and labels must be unique
410569,UNBO-1409,Skip to results link does not take user to first result 
410551,UNBO-1678,Static ARA - JavaScript disabled -  Tabs to access complex tables don't work
410547,UNBO-22,Mono-repo package hoisting
410546,UNBO-21,Typescript configuration of mono-repo
410544,UNBO-1677,Static ARA - Java script disabled - in page nav  'Find Out More'  does not work 
410407,UNBO-20,Define a better pattern for page templates
410406,UNBO-19,Remove huge files from git history
410384,UNBO-18,Header menu query is too complicated
410355,UNBO-1676,Header content has disappeared 
410342,UNBO-1410,Demoting a press Article from live creates a page with broken content
410183,UNBO-1304,Add AdChoices Logo to US and Canada Corporate Sites
410023,UNBO-1408,Filter Tag field not marked as required - CMS investor listing
409507,UNBO-1405,Axe scan - Modal Promo - All page content should be contained by landmarks
409502,UNBO-1407,Press release media contacts - Schema doesn't match design
